tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
2024-06-14,P024,Kalem,Kırtasiye,1257.07,17,21370.19,4262
2024-05-29,P011,Bilgisayar,Giyim,1144.71,17,19460.07,7689
2024-04-17,P005,Fırın,Giyim,935.18,19,17768.42,4482
2024-02-11,P053,Telefon,Kırtasiye,1203.94,4,4815.76,8655
2023-07-23,P036,Su Şişesi,Mutfak Ürünleri,346.05,3,1038.15,4273
2023-12-06,P061,Fırın,Ev Aletleri,1435.24,13,18658.12,8963
2024-02-08,P065,Bilgisayar,Elektronik,863.33,8,6906.64,5979
2023-06-24,P067,Çanta,Ev Aletleri,1055.31,4,4221.24,1684
2024-07-29,P090,Bilgisayar,Giyim,648.62,13,8432.06,4210
2023-08-12,P066,Mouse,Elektronik,706.98,16,11311.68,2947
2024-08-12,P045,Kulaklık,Ev Aletleri,1078.77,6,6472.62,5419
2024-04-08,P034,Mouse,Giyim,1416.36,4,5665.44,8499
2024-01-14,P098,Mouse,Giyim,122.1,13,1587.3,1748
2024-10-23,P057,Defter,Mutfak Ürünleri,124.07,15,1861.05,3030
2024-08-10,P033,Kalem,Mutfak Ürünleri,1418.15,3,4254.450000000001,9804
2023-07-17,P067,Su Şişesi,Elektronik,1134.39,6,6806.34,5751
2022-11-13,P060,Telefon,Elektronik,496.38,19,9431.22,2957
2024-09-13,P077,Çanta,Ev Aletleri,634.61,19,12057.59,3566
2024-09-06,P048,Çanta,Kozmetik,789.13,17,13415.21,4729
2023-07-14,P039,Su Şişesi,Elektronik,1224.46,9,11020.14,8003
2023-11-17,P019,Telefon,Kozmetik,450.67,7,3154.69,7147
2022-12-12,P038,Defter,Giyim,915.07,19,17386.33,9960
2023-09-17,P090,Bilgisayar,Mutfak Ürünleri,1064.84,18,19167.12,7493
2023-01-17,P090,Çanta,Kozmetik,351.29,8,2810.32,9842
2023-07-29,P043,Mouse,Kozmetik,900.03,16,14400.48,1577
2023-10-01,P003,Çanta,Kırtasiye,183.17,17,3113.89,1175
2023-10-08,P082,Su Şişesi,Kırtasiye,487.04,11,5357.4400000000005,3422
2024-09-24,P061,Su Şişesi,Ev Aletleri,850.4,2,1700.8,8227
2023-03-06,P095,Mouse,Kırtasiye,513.2,5,2566.0,7461
2023-05-09,P009,Defter,Kırtasiye,805.03,1,805.03,2559
2024-03-21,P096,Mouse,Elektronik,570.16,4,2280.64,8158
2023-08-15,P048,Fırın,Elektronik,1184.83,11,13033.13,2589
2024-04-16,P064,Bilgisayar,Giyim,55.76,13,724.88,6134
2023-01-26,P098,Kalem,Ev Aletleri,25.24,17,429.08,5348
2024-08-02,P071,Mouse,Elektronik,1334.28,6,8005.68,4288
2023-12-24,P091,Defter,Mutfak Ürünleri,383.21,11,4215.31,3893
2022-12-15,P066,Klima,Kırtasiye,200.7,4,802.8,4397
2023-03-10,P074,Çanta,Kozmetik,555.08,6,3330.4800000000005,2895
2024-10-01,P053,Su Şişesi,Elektronik,1310.64,9,11795.76,3425
2024-02-18,P072,Kulaklık,Elektronik,954.1,13,12403.3,1652
2024-10-16,P082,Çanta,Giyim,1490.57,7,10433.99,8903
2024-01-20,P053,Telefon,Elektronik,508.14,11,5589.54,3070
2023-01-23,P039,Bilgisayar,Ev Aletleri,414.73,8,3317.84,7782
2024-09-13,P041,Bilgisayar,Giyim,450.87,12,5410.4400000000005,4188
2024-06-30,P005,Kulaklık,Kırtasiye,465.54,5,2327.7000000000003,5841
2022-11-17,P064,Kulaklık,Mutfak Ürünleri,509.73,4,2038.92,5963
2023-09-29,P097,Fırın,Kozmetik,751.88,4,3007.52,3404
2023-01-27,P026,Klima,Mutfak Ürünleri,339.36,13,4411.68,3201
2023-08-03,P041,Bilgisayar,Kozmetik,1232.4,18,22183.2,3950
2023-04-05,P010,Mouse,Kırtasiye,1176.23,8,9409.84,3488
2024-06-27,P095,Su Şişesi,Kırtasiye,505.47,17,8592.99,9044
2024-10-20,P047,Kalem,Kırtasiye,130.45,5,652.25,2031
2023-05-11,P072,Mouse,Mutfak Ürünleri,977.53,12,11730.36,6076
2023-09-22,P027,Bilgisayar,Giyim,868.23,17,14759.91,3348
2023-01-29,P096,Fırın,Giyim,1163.32,17,19776.44,8760
2024-06-27,P016,Telefon,Kozmetik,871.07,13,11323.91,7062
2024-02-23,P024,Defter,Ev Aletleri,256.28,13,3331.6399999999994,3354
2022-11-23,P013,Mouse,Giyim,406.34,5,2031.7,9339
2023-10-04,P077,Klima,Kozmetik,774.29,8,6194.32,3475
2023-08-16,P044,Kulaklık,Mutfak Ürünleri,642.92,16,10286.72,7051
2024-04-30,P003,Mouse,Ev Aletleri,314.95,5,1574.75,4724
2024-04-03,P016,Defter,Elektronik,370.15,16,5922.4,8311
2024-03-20,P044,Bilgisayar,Mutfak Ürünleri,1351.43,2,2702.86,6443
2023-09-19,P061,Su Şişesi,Mutfak Ürünleri,1030.76,8,8246.08,3056
2023-12-03,P014,Su Şişesi,Elektronik,1290.93,9,11618.37,7830
2023-05-06,P080,Kulaklık,Kırtasiye,716.59,12,8599.08,3788
2024-10-24,P008,Çanta,Elektronik,533.47,10,5334.700000000001,6290
2024-08-17,P079,Telefon,Ev Aletleri,245.0,9,2205.0,4480
2023-01-14,P021,Bilgisayar,Mutfak Ürünleri,359.74,7,2518.1800000000003,5121
2024-06-15,P035,Bilgisayar,Mutfak Ürünleri,983.92,7,6887.44,2826
2023-08-19,P047,Fırın,Giyim,1325.38,8,10603.04,8978
2024-07-14,P079,Fırın,Kozmetik,523.43,1,523.43,1687
2023-03-19,P050,Klima,Mutfak Ürünleri,638.39,6,3830.34,1018
2023-10-03,P083,Fırın,Ev Aletleri,922.77,16,14764.32,8900
2023-07-24,P020,Telefon,Kırtasiye,920.99,9,8288.91,4729
2024-05-17,P008,Çanta,Mutfak Ürünleri,1491.81,12,17901.72,9075
2022-12-07,P095,Su Şişesi,Ev Aletleri,487.06,11,5357.66,3839
2024-01-31,P063,Telefon,Kozmetik,183.49,11,2018.39,3592
2023-05-08,P027,Telefon,Kozmetik,662.5,3,1987.5,2500
2024-01-17,P061,Telefon,Kozmetik,1101.89,8,8815.12,1009
2023-09-18,P044,Klima,Kırtasiye,202.49,8,1619.92,7530
2023-05-30,P005,Bilgisayar,Mutfak Ürünleri,1457.5,11,16032.5,3346
2023-05-30,P043,Mouse,Giyim,1398.95,9,12590.55,7891
2023-12-26,P032,Kalem,Ev Aletleri,1493.04,4,5972.16,5287
2023-07-25,P056,Klima,Giyim,616.88,8,4935.04,6431
2023-09-21,P042,Mouse,Elektronik,1264.45,8,10115.6,8830
2022-12-15,P018,Klima,Mutfak Ürünleri,524.78,10,5247.799999999999,7358
2023-12-21,P054,Kulaklık,Ev Aletleri,1233.8,7,8636.6,2015
2023-03-28,P053,Bilgisayar,Ev Aletleri,991.7,15,14875.5,1931
2022-11-07,P008,Kulaklık,Giyim,1396.58,10,13965.8,8522
2023-12-06,P032,Mouse,Kozmetik,103.59,1,103.59,3021
2024-01-12,P007,Çanta,Elektronik,1352.76,14,18938.64,7563
2024-07-21,P091,Kalem,Giyim,621.57,18,11188.26,6763
2023-08-21,P055,Bilgisayar,Kozmetik,1130.07,15,16951.05,3300
2023-11-08,P037,Defter,Kırtasiye,1492.85,5,7464.25,2449
2024-07-03,P008,Mouse,Elektronik,642.81,18,11570.579999999998,8514
2023-11-28,P075,Su Şişesi,Giyim,567.62,3,1702.86,2160
2024-09-11,P100,Telefon,Giyim,159.34,6,956.04,4346
2024-03-18,P079,Klima,Elektronik,684.86,2,1369.72,3011
2024-06-23,P083,Bilgisayar,Mutfak Ürünleri,691.54,2,1383.08,1416
2024-06-15,P091,Kulaklık,Kırtasiye,1089.66,16,17434.56,4844
2024-07-21,P020,Defter,Ev Aletleri,588.54,1,588.54,3927
2023-08-19,P079,Kalem,Ev Aletleri,607.29,1,607.29,9682
2023-07-30,P026,Kulaklık,Kırtasiye,1071.16,2,2142.32,1321
2024-10-08,P066,Fırın,Kırtasiye,653.69,16,10459.04,5906
2023-02-14,P031,Fırın,Giyim,1324.39,9,11919.51,5824
2022-12-04,P089,Kalem,Ev Aletleri,916.55,14,12831.7,1324
2023-02-11,P083,Klima,Elektronik,80.14,3,240.42,7862
2023-12-22,P083,Kalem,Elektronik,267.97,2,535.94,3918
2024-10-28,P099,Bilgisayar,Ev Aletleri,1292.23,14,18091.22,9674
2023-07-09,P016,Kulaklık,Kırtasiye,1255.73,13,16324.49,7786
2024-04-13,P064,Klima,Giyim,511.33,16,8181.28,3884
2023-08-20,P085,Telefon,Giyim,163.14,19,3099.66,8847
2023-07-09,P007,Kulaklık,Mutfak Ürünleri,307.04,6,1842.24,6594
2023-03-30,P098,Kalem,Kırtasiye,419.61,6,2517.66,8865
2023-02-04,P089,Fırın,Giyim,355.86,6,2135.16,5624
2024-08-16,P076,Kalem,Elektronik,306.2,16,4899.2,8426
2024-10-30,P041,Çanta,Kozmetik,9.83,15,147.45,5931
2023-02-27,P080,Defter,Ev Aletleri,248.25,9,2234.25,3819
2024-04-12,P064,Kalem,Mutfak Ürünleri,209.41,5,1047.05,7346
2024-05-19,P003,Çanta,Giyim,1405.13,2,2810.26,1009
2023-01-24,P079,Kalem,Ev Aletleri,458.23,11,5040.530000000001,8786
2024-10-30,P017,Çanta,Mutfak Ürünleri,898.24,5,4491.2,7862
2023-05-09,P005,Kalem,Elektronik,1436.35,18,25854.3,7413
2023-07-22,P029,Fırın,Ev Aletleri,308.21,1,308.21,7589
2024-06-21,P009,Mouse,Elektronik,530.6,16,8489.6,2206
2023-05-15,P036,Su Şişesi,Elektronik,96.95,13,1260.35,4574
2024-07-19,P076,Su Şişesi,Elektronik,663.99,19,12615.81,7189
2023-09-08,P002,Mouse,Kozmetik,637.3,3,1911.9,1102
2024-07-30,P031,Kulaklık,Mutfak Ürünleri,650.63,15,9759.45,6481
2023-03-27,P099,Su Şişesi,Kozmetik,54.67,3,164.01,4681
2023-02-28,P084,Su Şişesi,Ev Aletleri,256.39,13,3333.07,3604
2023-06-22,P088,Mouse,Mutfak Ürünleri,73.79,10,737.9000000000001,9775
2022-12-20,P048,Mouse,Kırtasiye,1072.76,10,10727.6,7463
2024-10-11,P003,Kulaklık,Elektronik,1164.71,3,3494.13,2856
2023-10-14,P093,Mouse,Kozmetik,1159.71,14,16235.94,7189
2023-04-29,P008,Kulaklık,Kırtasiye,1429.87,8,11438.96,7594
2023-03-29,P070,Fırın,Kozmetik,765.4,17,13011.8,6901
2024-01-16,P029,Kulaklık,Kırtasiye,1159.87,16,18557.92,6991
2024-04-06,P096,Mouse,Mutfak Ürünleri,937.98,2,1875.96,6036
2024-01-26,P033,Fırın,Kırtasiye,1326.64,1,1326.64,7738
2023-04-25,P091,Çanta,Elektronik,411.0,6,2466.0,4574
2024-07-10,P036,Mouse,Kozmetik,411.81,3,1235.43,5291
2023-02-13,P078,Su Şişesi,Kozmetik,1228.34,19,23338.46,1920
2023-08-03,P021,Fırın,Kozmetik,1071.48,8,8571.84,5906
2024-05-09,P016,Su Şişesi,Mutfak Ürünleri,923.74,14,12932.36,9447
2023-04-29,P051,Çanta,Elektronik,514.67,7,3602.69,5060
2023-10-01,P051,Fırın,Elektronik,208.07,4,832.28,6869
2023-08-20,P070,Defter,Kırtasiye,44.73,10,447.3,1863
2023-03-01,P025,Fırın,Mutfak Ürünleri,1475.86,2,2951.72,4113
2024-03-03,P100,Çanta,Ev Aletleri,1213.0,6,7278.0,3049
2023-01-18,P093,Su Şişesi,Kırtasiye,1322.54,1,1322.54,4283
2024-10-23,P095,Telefon,Elektronik,786.61,13,10225.93,1120
2023-02-15,P034,Kalem,Kozmetik,390.66,10,3906.6,1114
2023-11-20,P061,Telefon,Mutfak Ürünleri,274.45,2,548.9,5126
2023-08-09,P073,Kulaklık,Ev Aletleri,972.47,9,8752.23,2909
2024-08-09,P047,Kalem,Elektronik,1388.78,1,1388.78,7556
2023-11-02,P033,Çanta,Giyim,254.86,17,4332.62,1109
2023-09-29,P075,Kulaklık,Mutfak Ürünleri,719.09,9,6471.81,7037
2023-10-26,P035,Bilgisayar,Kırtasiye,1421.23,4,5684.92,1361
2022-12-15,P041,Defter,Ev Aletleri,822.9,14,11520.6,8242
2022-12-24,P026,Defter,Kozmetik,1099.28,14,15389.92,4365
2023-07-01,P017,Bilgisayar,Kozmetik,1034.7,3,3104.1000000000004,3431
2023-10-20,P096,Su Şişesi,Kırtasiye,845.65,12,10147.8,4094
2024-04-19,P073,Bilgisayar,Elektronik,22.76,7,159.32000000000002,6415
2023-11-04,P051,Çanta,Kozmetik,1374.68,13,17870.84,1140
2023-02-19,P089,Mouse,Kozmetik,1201.0,19,22819.0,6772
2024-08-10,P017,Fırın,Kırtasiye,347.61,18,6256.9800000000005,5602
2023-12-21,P046,Fırın,Kozmetik,760.04,16,12160.64,5138
2024-01-29,P050,Kulaklık,Giyim,1093.48,11,12028.28,2459
2024-04-23,P051,Çanta,Giyim,1184.17,3,3552.51,9648
2024-09-30,P041,Defter,Mutfak Ürünleri,1178.32,7,8248.24,4040
2024-05-16,P042,Bilgisayar,Kozmetik,375.02,4,1500.08,3356
2023-05-30,P045,Çanta,Kozmetik,192.31,6,1153.86,5371
2023-03-28,P082,Telefon,Kozmetik,303.9,2,607.8,6503
2022-11-06,P086,Bilgisayar,Kırtasiye,444.37,12,5332.4400000000005,1731
2023-05-20,P051,Su Şişesi,Kozmetik,1132.93,5,5664.650000000001,3224
2024-04-02,P098,Kulaklık,Kozmetik,621.98,3,1865.94,8720
2024-01-22,P059,Fırın,Giyim,1070.54,13,13917.02,2908
2023-01-29,P092,Defter,Ev Aletleri,28.66,19,544.54,5747
2023-03-04,P081,Defter,Kozmetik,113.81,7,796.6700000000001,5581
2023-12-06,P047,Su Şişesi,Giyim,1379.96,9,12419.64,1945
2024-07-02,P041,Klima,Giyim,591.75,6,3550.5,7745
2024-05-03,P001,Çanta,Mutfak Ürünleri,558.47,16,8935.52,4883
2022-12-02,P087,Kalem,Kırtasiye,1367.17,8,10937.36,3481
2023-07-13,P011,Telefon,Giyim,322.54,4,1290.16,9808
2024-05-14,P019,Defter,Giyim,70.98,19,1348.62,4051
2024-06-08,P049,Fırın,Giyim,400.51,7,2803.57,2419
2022-12-13,P039,Defter,Kozmetik,505.89,9,4553.01,5616
2023-05-05,P047,Telefon,Ev Aletleri,1494.28,11,16437.079999999998,5763
2024-07-03,P038,Mouse,Kırtasiye,1296.83,2,2593.66,8839
2024-04-18,P087,Fırın,Ev Aletleri,1043.91,6,6263.460000000001,1545
2024-06-17,P083,Kalem,Giyim,1318.21,2,2636.42,2199
2023-02-11,P024,Su Şişesi,Ev Aletleri,798.92,5,3994.6,3618
2023-09-19,P071,Kalem,Mutfak Ürünleri,294.09,4,1176.36,4109
2023-07-25,P045,Çanta,Ev Aletleri,449.73,15,6745.950000000001,5875
2024-03-04,P041,Mouse,Kozmetik,1282.64,8,10261.12,9318
2024-02-16,P013,Kalem,Kozmetik,1147.95,14,16071.3,7423
2024-05-03,P093,Kalem,Elektronik,12.36,10,123.6,2540
2023-07-20,P026,Su Şişesi,Kırtasiye,86.17,8,689.36,9257
2022-11-28,P097,Fırın,Ev Aletleri,419.5,19,7970.5,7080
2022-11-06,P092,Çanta,Kırtasiye,73.1,12,877.1999999999999,1013
2023-11-17,P092,Su Şişesi,Mutfak Ürünleri,1139.65,2,2279.3,9074
2022-12-08,P095,Fırın,Kırtasiye,1439.28,18,25907.04,5527
2023-04-10,P010,Su Şişesi,Elektronik,647.37,8,5178.96,5033
2024-04-14,P031,Mouse,Elektronik,824.58,1,824.58,3523
2024-10-31,P068,Defter,Elektronik,1161.53,9,10453.77,4598
2024-07-16,P089,Çanta,Kırtasiye,937.05,10,9370.5,1960
2023-05-11,P098,Bilgisayar,Elektronik,321.09,8,2568.72,8089
2024-10-02,P033,Kalem,Kırtasiye,565.36,13,7349.68,7483
2024-01-04,P027,Kulaklık,Kırtasiye,1127.86,6,6767.16,5574
2024-07-07,P027,Kulaklık,Kozmetik,876.7,10,8767.0,9274
2023-06-21,P064,Kulaklık,Elektronik,601.75,8,4814.0,4772
2023-09-14,P078,Su Şişesi,Mutfak Ürünleri,1021.36,9,9192.24,1974
2024-10-09,P043,Kulaklık,Giyim,918.46,4,3673.84,3041
2024-04-08,P090,Fırın,Mutfak Ürünleri,1278.87,18,23019.66,3384
2023-05-06,P068,Klima,Elektronik,628.05,18,11304.9,3988
2023-02-24,P008,Mouse,Mutfak Ürünleri,841.11,13,10934.43,5569
2023-03-25,P035,Klima,Kozmetik,304.2,14,4258.8,6568
2022-11-29,P100,Su Şişesi,Ev Aletleri,722.39,17,12280.63,3714
2024-06-03,P008,Su Şişesi,Giyim,45.97,19,873.43,1292
2023-04-20,P030,Su Şişesi,Elektronik,1126.05,7,7882.349999999999,2115
2023-01-05,P080,Mouse,Kozmetik,1346.67,5,6733.35,1604
2024-03-24,P056,Telefon,Kırtasiye,790.89,14,11072.46,6694
2023-11-25,P073,Bilgisayar,Ev Aletleri,653.28,11,7186.08,9515
2023-01-27,P050,Fırın,Kozmetik,1466.61,1,1466.61,2947
2024-10-12,P067,Klima,Giyim,670.62,18,12071.16,2814
2023-05-25,P075,Klima,Kırtasiye,1033.08,13,13430.04,1526
2024-04-18,P029,Çanta,Elektronik,1318.98,14,18465.72,8104
2023-07-22,P067,Fırın,Elektronik,330.07,5,1650.35,1634
2023-08-22,P040,Çanta,Mutfak Ürünleri,1410.53,9,12694.77,3294
2024-02-23,P014,Kalem,Kırtasiye,219.4,2,438.8,8756
2024-01-27,P093,Kulaklık,Ev Aletleri,421.71,4,1686.84,6267
2023-12-07,P092,Defter,Kozmetik,265.33,7,1857.31,3662
2024-02-01,P084,Çanta,Mutfak Ürünleri,67.28,13,874.64,7968
2024-07-23,P046,Bilgisayar,Elektronik,652.94,11,7182.34,9060
2023-02-14,P019,Klima,Ev Aletleri,812.21,14,11370.94,3305
2023-11-08,P045,Su Şişesi,Ev Aletleri,832.44,16,13319.04,3988
2024-09-16,P071,Mouse,Giyim,1165.83,15,17487.449999999997,5871
2024-02-23,P007,Defter,Giyim,971.75,4,3887.0,3828
2023-01-09,P042,Kalem,Ev Aletleri,468.55,18,8433.9,7082
2024-03-15,P021,Defter,Giyim,1311.9,10,13119.0,8037
2023-10-25,P013,Klima,Kozmetik,180.0,11,1980.0,7731
2023-11-14,P036,Kalem,Mutfak Ürünleri,1237.98,11,13617.78,7799
2023-01-24,P020,Kalem,Kırtasiye,199.35,6,1196.1,6728
2024-06-21,P100,Klima,Mutfak Ürünleri,118.31,5,591.55,6700
2024-03-13,P096,Kalem,Elektronik,75.82,7,530.74,6273
2024-01-04,P040,Çanta,Kozmetik,1213.06,4,4852.24,2163
2024-11-01,P056,Bilgisayar,Ev Aletleri,1418.59,7,9930.13,8172
2023-09-12,P025,Bilgisayar,Mutfak Ürünleri,1189.95,7,8329.65,9700
2024-05-29,P041,Kalem,Ev Aletleri,850.9,4,3403.6,4967
2024-04-17,P063,Klima,Mutfak Ürünleri,1282.18,13,16668.34,8067
2023-12-02,P039,Su Şişesi,Giyim,21.19,2,42.38,6834
2023-01-10,P064,Kulaklık,Giyim,1492.07,13,19396.91,5087
2023-04-25,P059,Kalem,Mutfak Ürünleri,1099.08,10,10990.8,5087
2023-07-26,P031,Defter,Elektronik,437.82,7,3064.74,2967
2024-06-12,P010,Kalem,Kırtasiye,591.75,16,9468.0,7109
2023-02-08,P043,Kalem,Ev Aletleri,1309.54,7,9166.78,4171
2024-09-24,P043,Fırın,Kırtasiye,480.46,19,9128.74,5719
2023-01-30,P063,Çanta,Mutfak Ürünleri,585.09,19,11116.71,1043
2023-12-14,P085,Kalem,Giyim,574.42,17,9765.14,6254
2024-04-06,P060,Mouse,Giyim,504.78,13,6562.139999999999,7832
2023-03-28,P006,Defter,Kozmetik,1416.0,13,18408.0,8627
2024-03-20,P088,Çanta,Kırtasiye,1447.35,2,2894.7,5821
2024-01-06,P053,Kalem,Kozmetik,225.21,1,225.21,3777
2024-09-24,P047,Mouse,Elektronik,1291.28,13,16786.64,5392
2023-08-18,P060,Fırın,Mutfak Ürünleri,108.4,8,867.2,5575
2024-08-16,P078,Çanta,Kozmetik,1478.33,4,5913.32,3568
2023-09-08,P028,Telefon,Kırtasiye,523.4,18,9421.2,4467
2024-10-23,P024,Çanta,Kozmetik,835.87,1,835.87,2782
2023-12-20,P045,Defter,Kırtasiye,77.77,14,1088.78,4411
2023-03-30,P091,Defter,Ev Aletleri,53.47,13,695.11,4726
2023-08-14,P004,Çanta,Mutfak Ürünleri,1188.17,6,7129.02,4921
2023-07-31,P026,Klima,Mutfak Ürünleri,1398.19,2,2796.38,8697
2023-06-28,P026,Mouse,Elektronik,831.33,6,4987.9800000000005,3170
2022-12-01,P085,Klima,Ev Aletleri,708.35,8,5666.8,7423
2024-05-27,P042,Fırın,Kozmetik,1402.3,18,25241.4,7822
2023-07-27,P001,Kalem,Giyim,385.45,17,6552.65,4307
2024-01-27,P023,Klima,Kırtasiye,1067.59,14,14946.259999999998,7766
2024-05-21,P053,Kulaklık,Ev Aletleri,1162.36,7,8136.519999999999,8128
2024-08-16,P062,Defter,Kırtasiye,114.67,2,229.34,8605
2024-10-04,P088,Mouse,Kozmetik,791.0,11,8701.0,6984
2023-04-03,P098,Fırın,Kırtasiye,503.09,15,7546.349999999999,7714
2023-08-19,P067,Bilgisayar,Kozmetik,790.67,15,11860.05,1761
2024-06-19,P072,Kalem,Mutfak Ürünleri,1246.36,19,23680.84,9851
2024-08-13,P049,Defter,Ev Aletleri,731.2,5,3656.0,5297
2024-08-20,P033,Çanta,Kozmetik,640.0,17,10880.0,5139
2023-03-04,P003,Telefon,Mutfak Ürünleri,1166.77,16,18668.32,9941
2023-12-30,P065,Klima,Ev Aletleri,7.16,19,136.04,9573
2023-03-24,P016,Klima,Kozmetik,750.63,1,750.63,9532
2023-04-17,P016,Defter,Ev Aletleri,406.87,13,5289.31,5419
2024-10-09,P068,Kalem,Giyim,875.51,18,15759.18,4298
2023-03-11,P085,Su Şişesi,Kırtasiye,359.47,15,5392.05,5901
2022-12-28,P046,Kalem,Kırtasiye,126.22,4,504.88,7465
2024-04-01,P047,Fırın,Elektronik,350.18,9,3151.62,2177
2023-01-25,P100,Klima,Elektronik,827.82,8,6622.56,6298
2024-06-02,P010,Defter,Kırtasiye,1188.23,14,16635.22,9590
2023-10-30,P074,Telefon,Kırtasiye,812.04,6,4872.24,3217
2023-03-25,P034,Su Şişesi,Kozmetik,813.31,5,4066.55,8832
2024-06-06,P064,Kulaklık,Mutfak Ürünleri,221.32,14,3098.48,6513
2023-11-30,P028,Çanta,Kozmetik,1451.23,18,26122.14,7983
2023-04-02,P068,Su Şişesi,Giyim,1099.4,3,3298.2000000000003,5760
2024-06-05,P056,Mouse,Ev Aletleri,194.24,2,388.48,3302
2024-07-20,P030,Defter,Mutfak Ürünleri,838.2,4,3352.8,4546
2023-07-14,P082,Kalem,Kozmetik,1118.26,19,21246.94,5029
2024-03-15,P030,Mouse,Mutfak Ürünleri,976.4,18,17575.2,6448
2022-12-22,P062,Telefon,Elektronik,166.44,1,166.44,3759
2023-01-14,P009,Çanta,Kozmetik,106.75,15,1601.25,2034
2024-02-10,P091,Su Şişesi,Giyim,1168.3,5,5841.5,2329
2024-10-21,P031,Defter,Ev Aletleri,28.26,8,226.08,4562
2022-12-29,P038,Fırın,Giyim,732.61,11,8058.71,3847
2023-04-11,P097,Su Şişesi,Kozmetik,1103.43,8,8827.44,5477
2024-09-17,P094,Defter,Mutfak Ürünleri,638.83,17,10860.11,9865
2023-11-26,P078,Bilgisayar,Kozmetik,576.04,12,6912.48,3152
2023-12-24,P067,Telefon,Ev Aletleri,659.56,12,7914.719999999999,8821
2022-12-22,P036,Klima,Giyim,1342.41,10,13424.1,1389
2023-09-05,P008,Çanta,Mutfak Ürünleri,995.86,9,8962.74,3888
2024-09-30,P014,Su Şişesi,Mutfak Ürünleri,418.58,5,2092.9,3037
2024-11-01,P084,Bilgisayar,Kozmetik,1116.61,1,1116.61,7380
2023-10-05,P003,Klima,Ev Aletleri,1490.44,19,28318.36,3023
2023-09-27,P047,Su Şişesi,Ev Aletleri,690.89,4,2763.56,5876
2024-07-30,P071,Çanta,Elektronik,162.69,18,2928.42,3918
2024-04-19,P076,Kulaklık,Mutfak Ürünleri,734.37,18,13218.66,6282
2022-12-25,P077,Telefon,Ev Aletleri,1403.3,17,23856.1,1731
2024-10-17,P064,Kalem,Ev Aletleri,71.34,5,356.70000000000005,5129
2024-07-03,P024,Su Şişesi,Mutfak Ürünleri,566.01,6,3396.06,3587
2023-06-05,P080,Telefon,Ev Aletleri,515.24,16,8243.84,4755
2023-09-17,P087,Mouse,Mutfak Ürünleri,1304.79,19,24791.01,4498
2024-10-29,P026,Fırın,Giyim,775.98,16,12415.68,2561
2024-05-19,P095,Çanta,Ev Aletleri,171.64,12,2059.68,1579
2024-10-10,P018,Telefon,Mutfak Ürünleri,1104.31,11,12147.41,2476
2023-12-05,P065,Çanta,Mutfak Ürünleri,842.75,19,16012.25,3891
2023-01-24,P100,Çanta,Ev Aletleri,159.31,15,2389.65,1437
2024-10-28,P096,Mouse,Ev Aletleri,670.74,2,1341.48,4393
2023-10-25,P021,Mouse,Elektronik,930.81,1,930.81,3945
2024-04-26,P016,Çanta,Ev Aletleri,102.53,14,1435.42,3524
2023-05-26,P029,Çanta,Giyim,120.4,1,120.4,8076
2024-01-11,P073,Kulaklık,Elektronik,259.12,4,1036.48,8439
2024-07-25,P054,Defter,Kırtasiye,1241.33,16,19861.28,3317
2023-03-25,P040,Kalem,Kırtasiye,1065.44,11,11719.84,2540
2024-08-11,P075,Klima,Kırtasiye,621.52,16,9944.32,2393
2024-04-29,P025,Su Şişesi,Mutfak Ürünleri,940.54,14,13167.56,4440
2023-12-19,P006,Telefon,Kırtasiye,376.16,6,2256.96,3169
2023-11-13,P048,Çanta,Ev Aletleri,872.87,18,15711.66,9179
2023-02-18,P096,Mouse,Kozmetik,145.85,17,2479.45,3299
2024-07-04,P019,Çanta,Elektronik,1345.24,15,20178.6,4066
2023-10-31,P056,Su Şişesi,Mutfak Ürünleri,518.99,1,518.99,9590
2022-11-29,P070,Mouse,Giyim,51.65,9,464.85,9259
2023-09-12,P067,Çanta,Elektronik,1303.02,1,1303.02,1243
2023-02-08,P053,Kalem,Ev Aletleri,1083.29,14,15166.06,9146
2024-10-27,P074,Kalem,Kırtasiye,1240.99,9,11168.91,7610
2022-12-15,P071,Fırın,Giyim,244.88,6,1469.28,4238
2023-04-11,P033,Kalem,Mutfak Ürünleri,848.86,14,11884.04,3007
2023-12-21,P028,Telefon,Mutfak Ürünleri,1009.05,4,4036.2,8852
2024-05-08,P013,Defter,Kırtasiye,435.71,15,6535.65,5888
2024-02-04,P083,Mouse,Kozmetik,1035.58,5,5177.9,8206
2024-06-08,P042,Kalem,Ev Aletleri,1052.22,2,2104.44,1502
2024-02-22,P059,Telefon,Ev Aletleri,351.63,17,5977.71,9030
2024-04-11,P063,Kalem,Kozmetik,20.05,16,320.8,5163
2024-08-06,P062,Fırın,Kırtasiye,1011.26,8,8090.08,3601
2024-04-22,P018,Klima,Elektronik,901.32,11,9914.52,5602
2024-09-03,P047,Fırın,Kırtasiye,1250.01,12,15000.12,4556
2024-01-07,P060,Kulaklık,Elektronik,750.72,8,6005.76,7021
2022-11-20,P100,Kalem,Kozmetik,391.05,5,1955.25,6358
2024-10-02,P044,Kulaklık,Kırtasiye,628.58,1,628.58,5427
2024-04-13,P067,Kulaklık,Kırtasiye,1309.34,8,10474.72,7886
